股票编号,年份（年末）,总股本,每股资本公积,每股未分配利润,基本每股收益,基本每股收益同比增长(%),每股净资产,每股现金流,每股营业收入,摊薄净资产收益率同比增长(%),净利润同比增长,上市年限,交通运输、仓储和邮政业,住宿和餐饮业,信息传输、软件和信息技术服务业,制造业,房地产业,批发和零售业,电力、热力、燃气及水生产和供应业,综合,采矿业,是否有行业龙头概念,股价（年末最后20个交易日收盘价加权平均）,股价年化波动率,本年送转比例,近两年送转比例平均,次年是否高送转
2853,5,321429652.0,0.9191,0.6532,0.1707,-18.4814,2.661,0.5549,1.6858,-55.0284,0.0352,4,0,0,1,0,0,0,0,0,0,0,16.00954755055675,0.8921475537373199,0.035,0.0625,0.0
2853,6,321429652.0,0.9354,0.7103,0.1008,-40.949,2.7444,-0.1532,1.5637,-37.9622,-31.2783,5,0,0,1,0,0,0,0,0,0,0,9.943738434462556,0.4145629538134475,0.021,0.028000000000000004,0.0
2854,2,80000000.0,8.9291,1.5563,0.26,0.0,11.6943,-0.3699,7.6348,1.6138,-10.0432,3,0,0,0,0,0,1,0,0,0,0,4.050132131124074,0.3229506189389582,0.25,0.225,0.0
2854,3,80000000.0,8.9194,1.5373,0.27,3.8462,11.7042,-2.5512,7.6485,1.8802,-18.0404,4,0,0,0,0,0,1,0,0,0,0,4.183509853412,0.2762564369456528,0.25,0.25,1.0
2854,4,103491480.0,9.306520540191855,1.3856,0.17,-37.037,14.1142,-0.3446,7.48,29.515,142.9767,5,0,0,0,0,0,1,0,0,0,0,7.878738883055464,0.34319267024283184,2.15,1.2,0.0
2854,5,310474440.0,3.1739,0.752,0.3401,100.0588,4.9998,-0.1306,4.0648,128.0628,159.8471,6,0,0,0,0,0,1,0,0,0,0,16.190692605967474,0.8303548850895587,0.07,1.11,0.0
2854,6,310474440.0,3.1739,1.1299,0.4485,31.873,5.3783,0.3446,6.8499,22.5898,60.6289,7,0,0,0,0,0,1,0,0,0,0,13.819056708426187,0.3777647824343496,0.1,0.085,1.0
2855,2,177870000.0,2.1701,5.2562,0.6223,-49.6725,11.9422,3.4553,22.801,-18.1748,0.6489,19,0,0,0,0,0,0,0,0,1,0,4.009231110521571,0.4757735711304354,1.14,0.585,0.0
2855,3,718891268.0,-0.1275,1.7666,0.596,-4.2263,3.5087,0.0143,5.1806,-19.3475,-4.2268,20,0,0,0,0,0,0,0,0,1,0,4.892397305241338,0.4663809465501327,0.1,0.62,0.0
2855,4,718891268.0,-0.1019,2.0826,0.4618,-22.5168,3.7675,-0.1996,4.5953,-27.8355,-22.5086,21,0,0,0,0,0,0,0,0,1,0,4.896136839025304,0.3406162031427673,0.03,0.065,1.0
2855,5,1143485525.0,2.5084,1.4178,0.0786,-82.9796,5.3539,1.0918,2.3147,-76.0367,-45.721000000000004,22,0,0,0,0,0,0,0,0,1,0,4.366284351906922,0.6020232043907693,1.04,0.535,0.0
2855,6,2286971050.0,0.8049,0.7278,0.0969,23.2824,2.7467,-0.1456,1.3019999999999998,20.1648,23.4497,23,0,0,0,0,0,0,0,0,1,0,3.5905245539800097,0.4556893995875119,0.02,0.53,0.0
2856,2,812025000.0,0.9266,1.6586,0.56,-8.1967,3.8796,-0.6738,6.5933,-19.0068,-8.138,3,0,0,0,1,0,0,0,0,0,0,8.918364729662246,0.42447791389072415,0.15,0.35000000000000003,0.0
2856,3,812025000.0,0.924,1.7701,0.29,-48.2143,4.0353,-0.0238,6.7765,-50.4152,-44.2751,4,0,0,0,1,0,0,0,0,0,0,7.3251893724174115,0.4090078532953471,0.05,0.1,0.0
2856,4,831776000.0,1.0621,1.8335,0.16,-44.8276,4.2547,-0.3578,7.1339,-46.2345,-39.0689,5,0,0,0,1,0,0,0,0,0,0,8.616498044999592,0.2725395055266921,0.02,0.035,0.0
2856,5,831776000.0,1.0621,1.9853,0.17,6.25,4.4195,-0.0297,7.1409,2.4273,-0.6867,6,0,0,0,1,0,0,0,0,0,0,10.80402605445978,0.7000162350623323,0.03,0.025,0.0
2856,6,831776000.0,1.0621,1.6156,-0.34,-300.0,4.0623,0.0998,5.9445,-313.3590000000001,-273.5464,7,0,0,0,1,0,0,0,0,0,0,8.051370077812368,0.4302602441506453,0.0,0.015,0.0
2858,5,274952683.0,0.5822,1.0754,0.7,233.3333,2.3317,1.0003,2.3717,84.848,276.9949,1,0,0,1,0,0,0,0,0,0,0,79.731475511905,0.8864405229262268,0.0,0.0,0.0
2858,6,276688787.0,1.4635,1.2036,0.17,-75.7143,3.279,-0.6082,5.9538,-78.4668,-253.0523,2,0,0,1,0,0,0,0,0,0,0,43.34988254647947,0.4723923394454997,0.22504000000000002,0.11252000000000001,0.0
2859,2,177840000.0,2.6984,0.4986,-0.23,-235.2941,4.3094,-0.3985,1.6993,-242.9367,-255.755,3,0,0,1,0,0,0,0,0,0,1,1.1127622680605214,0.5569186262238394,0.0,0.575,0.0
2859,3,184020000.0,2.8037,0.7683,0.3,230.4348,4.527,-0.5749,2.9172,221.4454,223.8858,4,0,0,1,0,0,0,0,0,0,1,2.6540677884433137,0.4511025306623658,0.03,0.015,1.0
2859,4,183490200.0,2.8201,1.3775,0.1883,-37.2333,5.2786,0.2095,4.0184,106.3801,127.8251,5,0,0,1,0,0,0,0,0,0,1,4.4801702073283645,0.4171436517754803,0.653,0.3415,0.0
2859,5,1070769571.0,1.8758,0.2874,0.1894,0.5842,3.1937,0.764,1.0092,-69.2208,5.2991,6,0,0,1,0,0,0,0,0,0,1,12.688018260436428,0.9798641539670528,0.01,0.3315,0.0
2859,6,1074764571.0,1.9128,0.5541,0.3,58.3949,3.4945,0.0085,1.2167,105.2879,124.1444,7,0,0,1,0,0,0,0,0,0,1,10.502404216128,0.5456899089006807,0.029137,0.0195685,1.0
2860,2,504000000.0,1.0059,1.9725,0.23,-58.9286,4.2066,-0.0101,2.5538,-62.58,-65.1124,6,0,0,1,0,0,0,0,0,0,0,8.081310360852996,0.37676023829850375,0.0,0.0,0.0
2860,3,504000000.0,0.7904,2.0263,0.15,-34.7826,4.0806,0.3807,2.6197,-32.2046,-43.0641,7,0,0,1,0,0,0,0,0,0,0,7.038478461318817,0.3855200275901209,0.02,0.01,0.0
2860,4,504000000.0,0.7901,1.495,-0.51,-440.0,3.549,-0.4965,1.8409,-490.6475,-542.6074,8,0,0,1,0,0,0,0,0,0,0,9.091622316056089,0.3158615442634195,0.0,0.01,0.0
2860,5,861595025.0,3.4267,0.9889,0.16,131.3725,5.597,0.7264,2.0943,114.1868,138.9951,9,0,0,1,0,0,0,0,0,0,0,23.216434457724525,0.7682631441676679,0.0,0.0,0.0
2860,6,861595025.0,3.3801,1.2862,0.3,87.5,5.9701,-0.3875,3.25,143.6393,139.1169,10,0,0,1,0,0,0,0,0,0,0,15.334954840486542,0.5138055142069344,0.12,0.06,0.0
2861,2,3151200000.0,0.2578,2.5862,0.5745,-35.6951,4.7687,-0.5384,9.9101,-40.3292,-33.6078,13,0,0,0,0,0,0,0,0,1,1,12.110510654202573,0.3613509250137649,0.036000000000000004,0.11800000000000001,0.0
2861,3,3151200000.0,0.2958,2.8772,0.3352,-41.6536,5.084,-0.708,9.3616,-45.2768,-36.1575,14,0,0,0,0,0,0,0,0,1,1,7.025506477191044,0.3239515899157721,0.01,0.023000000000000003,0.0
2861,4,3151200000.0,0.2958,2.9514,0.0867,-74.1348,5.0298,0.064,7.7402,-73.8536,-72.5226,15,0,0,0,0,0,0,0,0,1,1,7.548583420504394,0.3360011680328753,0.003,0.006500000000000001,0.0
2861,5,3151200000.0,0.2958,2.9915,0.0448,-48.3276,5.0937,0.2425,5.921,-49.0225,-39.8211,16,0,0,0,0,0,0,0,0,1,1,5.720929318806268,0.5840480053766302,0.002,0.0025,0.0
2861,6,3151200000.0,0.2958,3.1158,0.1377,207.3661,5.2135,-0.4317,6.2233,200.6942,114.1031,17,0,0,0,0,0,0,0,0,1,1,8.738200432139736,0.5361027040308677,0.011000000000000001,0.006500000000000001,0.0
2862,2,767900000.0,2.9925,1.6194,0.33,-45.9016,5.7522,-0.2575,32.1452,-0.9472,7.5884,3,0,0,0,0,0,1,0,0,0,1,2.712733342749184,0.3412294828510322,1.3,0.75,1.0
2862,3,1627217820.0,1.5003,1.0295,0.23,-30.303,3.6319999999999997,0.3222,18.77,7.2575,43.4616,4,0,0,0,0,0,1,0,0,0,1,3.1085264835785207,0.32540037446380016,1.2,1.25,0.0
2862,4,3254435640.0,0.2508,0.655,0.26,13.0435,1.9783,0.0508,11.2852,8.4822,18.1532,5,0,0,0,0,0,1,0,0,0,1,4.133608717692218,0.3145266107079684,0.12000999999999999,0.6600050000000001,1.0
2862,5,4067536108.0,1.3953,0.5327,0.08,-69.2308,3.0062,0.5455,10.3613,-62.5722,-29.6261,6,0,0,0,0,0,1,0,0,0,1,4.790203523473303,0.6236182031291575,1.15,0.6350049999999999,0.0
2862,6,9570462108.0,0.6804,0.2823,0.14,75.0,2.006,0.3962,5.1441,30.6797,102.264,7,0,0,0,0,0,1,0,0,0,1,4.7554786760761205,0.3095067987303126,0.12,0.635,0.0
2863,2,661240800.0,0.3321,-1.64,-0.5870000000000001,-3189.4737,-0.2336,-0.18600000000000005,2.6396,-105.29805497925312,-4011.7163,16,0,0,0,1,0,0,0,0,0,1,3.0982153099520056,0.4610382669171867,0.0,0.0,0.0
2863,3,895981284.0,-0.0072,-1.2801,0.266,145.3152,0.1419,-0.0331,2.1195,-115.52583322368422,142.1872,17,0,0,0,1,0,0,0,0,0,1,3.0600000108359997,0.2284217984741528,0.0,0.0,0.0
2863,4,1359971698.0,-1.3839,0.3795,0.2,-24.811999999999998,0.5346,0.2698,1.1025,-77.1459,11.9468,18,0,0,0,1,0,0,0,0,0,1,5.933577415886594,0.5420316721940758,0.0,0.0,0.0
2863,5,2305800000.0,-0.5138,0.2947,0.18,-10.0,0.6299,0.2658,0.7186,-55.6439,34.4891,19,0,0,0,1,0,0,0,0,0,1,16.345295101472924,0.6426097703550554,0.0,0.0,0.0
2863,6,2437886049.0,0.2921,0.6067,0.35,94.4444,1.7946,0.9345,1.6876,-28.9317,114.0663,20,0,0,0,1,0,0,0,0,0,1,13.679767883796954,0.5197509945235619,0.0,0.0,0.0
2865,2,187200000.0,4.2205,2.0823,1.08,42.1053,7.6072,1.916,8.1352,25.441,42.5836,3,0,0,0,1,0,0,0,0,0,0,4.8178302587790505,0.3876827231729101,1.02,0.61,0.0
2865,3,468000000.0,4.1069,1.3027,0.68,-37.037,6.6078,1.1164,4.0128,-33.9146,43.508,4,0,0,0,1,0,0,0,0,0,0,6.620214166949262,0.3760825774423195,0.13,0.575,1.0
2865,4,468000000.0,4.1069,1.9409999999999998,0.43,-36.7647,7.3426,3.1043,4.1291,23.4754,37.2063,5,0,0,0,1,0,0,0,0,0,0,12.08950362724778,0.4193095535226376,1.18,0.655,0.0
2865,5,936000000.0,1.5535,1.3388,0.51,18.6047,4.0998,-2.3422,2.4538,7.6132,20.1735,6,0,0,0,1,0,0,0,0,0,0,12.286261307908525,0.705173537276101,0.0,0.59,0.0
2865,6,951215194.0,1.6914,1.8356,0.58,13.7255,4.7997,-0.1397,2.6892,-3.2564,15.1003,7,0,0,0,1,0,0,0,0,0,0,12.060958423170536,0.4428228713542901,0.05,0.025,0.0
2866,2,333810000.0,2.4901,1.2022,0.02,101.6949,4.9885,-0.0075,11.5782,102.0443,101.4068,17,0,0,0,1,0,0,0,0,0,0,4.022242341714423,0.3979314722278168,0.0,0.0,0.0
2866,3,333810000.0,2.506,0.7020000000000001,-0.5,-2600.0,4.5038,2.1218,11.5952,-2382.2647,-3143.8747,18,0,0,0,1,0,0,0,0,0,0,4.820398418847817,0.4366373119969496,0.0,0.0,0.0
2866,4,474655070.0,3.728,0.6772,0.22,144.0,5.6131,0.4863,9.1294,129.4287,150.7387,19,0,0,0,1,0,0,0,0,0,0,7.581898458924773,0.3978687490551043,0.0,0.0,0.0
2866,5,474655070.0,3.745,-0.1326,-0.81,-468.1818,4.8229,-0.2366,8.0784,-613.7415,-567.8447,20,0,0,0,1,0,0,0,0,0,0,6.486021574578885,0.6527270443948501,0.0,0.0,0.0
2866,6,474655070.0,3.7451,-0.0825,0.05,106.1728,4.8761,-0.1199,10.1429,106.1215,106.7181,21,0,0,0,1,0,0,0,0,0,0,6.861499301855647,0.4530733567362857,0.0,0.0,0.0
2867,2,400980000.0,4.8126,2.9730000000000003,1.3725,-3.9874,8.9927,3.9692,8.6167,-63.3354,12.2211,1,0,0,0,1,0,0,0,0,0,0,16.332100931232613,0.2674340103865005,0.4,0.315,0.0
2867,3,400980000.0,4.8126,3.2305,0.6839,-50.1712,9.2766,-2.1889,6.9734,-48.2094,-46.5746,2,0,0,0,1,0,0,0,0,0,0,12.777822495224465,0.3599377705022348,0.22,0.31,1.0
2867,4,400980000.0,4.8126,3.6265,0.6441,-5.8196,9.7006,-0.5024,7.3951,-9.9437,-5.8266,3,0,0,0,1,0,0,0,0,0,0,15.433183627628827,0.2892180541751849,0.5,0.36,1.0
2867,5,400980000.0,4.8126,3.8613,0.9732,51.0946,10.1929,-0.2832,8.2768,43.8037,50.9843,4,0,0,0,1,0,0,0,0,0,0,32.63671410423315,0.7367350249649568,0.75,0.625,1.0
2867,6,400980000.0,4.8126,3.8724,0.7611,-21.7941,10.212,-0.8558,8.1051,-21.9341,-21.7265,5,0,0,0,1,0,0,0,0,0,0,22.01636608779849,0.4299892393214996,0.6,0.675,1.0
2868,2,320000000.0,1.5102,0.7014,0.17600000000000002,-2.2222,3.3032,0.025,6.8458,48.9518,57.6424,3,0,0,0,1,0,0,0,0,0,0,3.0919495184891277,0.4987867066657472,0.7,0.95,0.0
2868,3,512000000.0,0.5689,0.5504,0.18600000000000005,5.6818,2.1884,-0.5154,4.1285,-0.2564,4.5311,4,0,0,0,1,0,0,0,0,0,0,3.908438947543096,0.4420513521048172,0.05,0.375,1.0
2868,4,512000000.0,0.5689,0.6183,0.07,-62.3656,2.2621,0.2712,3.4562,-35.7062,-33.1326,5,0,0,0,1,0,0,0,0,0,0,4.224663617788207,0.3418406560304829,0.86,0.455,0.0
2868,5,921600000.0,0.0383,0.171,0.026000000000000002,-62.8571,1.2524,-0.0989,1.9015,-57.5571,-62.7569,6,0,0,0,1,0,0,0,0,0,0,8.713667029751969,0.5116045383608415,0.0,0.43,0.0
2868,6,921600000.0,0.0383,0.1985,0.03,15.3846,1.2804,0.0978,1.4973,-0.6926,7.7284,7,0,0,0,1,0,0,0,0,0,0,5.699768153840598,0.5501573380757856,0.02,0.01,0.0
2869,2,357400000.0,0.2399,0.4424,0.0359,-81.7674,1.7241,0.1891,16.2022,-81.5918,-67.9915,4,0,0,0,0,0,1,0,0,0,0,8.05494181544849,0.45849628797486996,0.0,0.025,0.0
2869,3,357400000.0,0.2199,0.0391,-0.4033,-1223.3983,1.3090000000000002,-0.6022,16.6585,-1577.7389,-793.5187,5,0,0,0,0,0,1,0,0,0,0,6.893026051944059,0.4721839779129608,0.0,0.0,0.0
2869,4,357400000.0,0.20800000000000002,-1.0439,-1.0831,-168.5594,0.214,-0.4564,10.9051,-1542.8139999999999,-98.916,6,0,0,0,0,0,1,0,0,0,0,10.081378138060991,0.424854173519334,0.0,0.0,0.0
2869,5,380240380.0,0.5249,-0.9478,0.0351,103.2407,0.624,0.1196,8.6393,101.0568,106.62200000000001,7,0,0,0,0,0,1,0,0,0,0,11.393518631196144,0.7447633344198689,0.0,0.0,0.0
2869,6,380240380.0,0.5326,-0.9169,0.0309,-11.9658,0.6627,0.0764,9.379,-12.735999999999999,26.4511,8,0,0,0,0,0,1,0,0,0,0,9.410025864244103,0.4831188648307891,0.0,0.0,0.0
2870,2,155760000.0,2.1576,0.6072,0.04,-83.3333,3.8497,-0.3327,2.7537,-72.4146,-72.2024,2,0,0,0,1,0,0,0,0,0,0,2.7132665174106574,0.4663841808689873,0.52,0.585,0.0
2870,3,233640000.0,1.1051,0.4370000000000001,0.05,25.0,2.6037,-0.0422,1.9107,23.3517,25.1482,3,0,0,0,1,0,0,0,0,0,0,4.546462893595001,0.4859903721940883,0.02,0.27,1.0
2870,4,233640000.0,1.1266,0.4915,0.08,60.0,2.6881,0.0062,2.066,58.5627,63.3392,4,0,0,0,1,0,0,0,0,0,0,8.684479871627222,0.5835171900119374,0.53,0.275,0.0
2870,5,350460000.0,0.4177,0.3841,0.08,0.0,1.8555,0.0361,1.651,45.8813,51.0262,5,0,0,0,1,0,0,0,0,0,0,14.065854119993501,0.788958274315769,0.03,0.28,0.0
2870,6,369950000.0,0.941,0.6147,0.31,287.5,2.6272,0.4649,2.1467,153.9575,280.4336,6,0,0,0,1,0,0,0,0,0,0,13.25733623568,0.5171894183557139,0.1,0.065,0.0
2871,2,531799270.0,0.8811,1.8691,0.45,12.5,4.2014,-0.3827,6.6714,2.3425,10.9806,20,0,0,0,0,0,1,0,0,0,0,5.7967552825071325,0.2294518036258828,0.15,0.135,0.0
2871,3,531799270.0,0.8716,2.1324,0.46,2.2222,4.5103,0.2574,6.4879999999999995,-4.3286,3.0968,21,0,0,0,0,0,1,0,0,0,0,8.030108289523938,0.3857841771362262,0.15,0.15,0.0
2871,4,531799270.0,0.8716,2.39,0.45,-2.1739,4.8223,-0.1849,6.2667,-7.8449,-1.5078,22,0,0,0,0,0,1,0,0,0,0,9.897536364510936,0.3375405674110833,0.15,0.15,0.0
2871,5,531799270.0,0.8716,2.3304,0.1,-77.7778,4.7696,0.1986,5.8559,-77.9741,-74.9669,23,0,0,0,0,0,1,0,0,0,0,16.378405556075144,0.7292575115785431,0.06,0.105,0.0
2871,6,646875384.0,2.4711,2.2204,0.45,350.0,6.1994,1.5234,4.6662,206.1653,308.002,24,0,0,0,0,0,1,0,0,0,0,13.73223158071584,0.4209758068524745,0.12,0.09,0.0
2872,2,134000000.0,4.0847,0.5574,0.1,-68.75,5.7765,-0.1875,2.3061,-68.7333,-68.3709,2,0,0,1,0,0,0,0,0,0,1,1.8447453880886933,0.2916064942742008,0.3,0.16499999999999998,0.0
2872,3,134000000.0,4.0847,0.2809,0.03,-70.0,5.504,-0.0632,1.9188,-69.9826,-71.3985,3,0,0,1,0,0,0,0,0,0,1,4.535898435475773,0.4553919428111647,0.2,0.25,1.0
2872,4,324854868.0,6.9317,0.1061,0.09,200.0,8.1413,0.9362,1.8415,189.5011,1492.0772,4,0,0,1,0,0,0,0,0,0,1,8.166772766515123,0.5879715999909908,1.8,1.0,1.0
2872,5,1042397394.0,2.2523,0.5770000000000001,0.29,222.2222,4.0626,0.5817,5.3093,882.8085,1472.7435,5,0,0,1,0,0,0,0,0,0,1,24.453349337875533,0.7279781285348149,1.1,1.4500000000000002,0.0
2872,6,2084794788.0,0.4482,0.6779999999999999,0.51,75.8621,2.1689,-0.1375,2.5172,66.5916,31.9974,6,0,0,1,0,0,0,0,0,0,1,16.32493703685099,0.9919180873126582,0.1,0.6000000000000001,0.0
2873,2,163320000.0,3.6478,0.9115,0.35,-42.62300000000001,5.6774,-0.4578,2.5284,-31.991999999999997,-27.6546,2,0,0,0,1,0,0,0,0,0,0,2.5046490903049548,0.4774264911838521,0.1,0.7000000000000001,1.0
2873,3,190814900.0,5.08,1.2393,0.34,-2.8571,7.47,-1.2386,3.821,29.0146,98.8285,3,0,0,0,1,0,0,0,0,0,0,6.459227441665679,0.4483271351422545,1.16,0.63,0.0
2873,4,382997800.0,2.0609,0.9044,0.38,11.7647,4.0312,-0.2505,3.2507,18.6257,30.1251,4,0,0,0,1,0,0,0,0,0,0,9.747970605223953,0.5218417521498866,0.040013,0.6000065,1.0
2873,5,443299652.0,3.2406,1.1175,0.43,13.1579,5.4493,1.1416,3.0923,-21.6421,21.9317,5,0,0,0,1,0,0,0,0,0,0,12.126688638398779,0.5800408305756044,1.04,0.5400065000000001,0.0
2873,6,882079304.0,1.124,0.5589,0.0173,-95.9767,2.7383,-0.3225,0.9208,-91.4624,-90.9851,6,0,0,0,1,0,0,0,0,0,0,7.48789031292116,0.5394778338089761,0.01,0.525,0.0
2874,2,342240000.0,0.9215,1.0559,0.2198,-34.3293,3.1241,-0.2972,3.1679,-21.0211,-18.2986,6,0,0,0,1,0,0,0,0,0,0,4.2333150432556295,0.34977203548561525,0.3,0.475,0.0
2874,3,410688000.0,0.6013,0.4674,-0.3292,-249.7725,2.1905,-0.292,1.9271,-277.9632,-254.0494,7,0,0,0,1,0,0,0,0,0,0,4.8105860799350415,0.4340191227749904,0.0,0.15,0.0
2874,4,410688000.0,0.6013,0.4982,0.0339,110.2977,2.2247,-0.0539,2.2026,110.1483,110.1808,8,0,0,0,1,0,0,0,0,0,0,6.663009649878362,0.36123269944554215,0.0,0.0,0.0
2874,5,410688000.0,0.6017,0.5344,0.0462,36.2832,2.2763,0.1196,2.1063,33.165,29.7657,9,0,0,0,1,0,0,0,0,0,0,11.650318064013307,0.7688367252961726,0.1,0.05,0.0
2874,6,416259000.0,0.6678,0.4851,0.0672,45.4545,2.2430000000000003,0.6097,2.3754,45.5562,31.0748,10,0,0,0,1,0,0,0,0,0,0,8.017929070203637,0.4855501585001925,0.1,0.1,0.0
2875,2,179509675.0,2.4984,0.2391,0.49,-30.9859,3.7375,0.5141,6.3507,11.0892,7.3315,17,0,0,0,0,0,0,0,0,0,0,8.87096367120008,0.3519306369004634,0.0,0.0,0.0
2875,3,179509675.0,2.4984,0.7113,0.47,-4.0816,4.2096,0.9552,7.2289,6.3404,18.4707,18,0,0,0,0,0,0,0,0,0,0,10.177813044364914,0.36369379535879787,0.0,0.0,0.0
2875,4,179509675.0,2.4984,0.8732,0.16,-65.9574,4.3716,-1.3294,6.0288,-66.9615,-67.9886,19,0,0,0,0,0,0,0,0,0,0,13.306377976232646,0.3465783202506827,0.0,0.0,0.0
2875,5,179509675.0,2.4984,1.1402,0.27,68.75,4.6386,0.2356,5.5115,55.3193,75.652,20,0,0,0,0,0,0,0,0,0,0,18.305586027194625,0.7036674653719248,0.0,0.0,0.0
2875,6,179509675.0,2.4984,1.4377,0.3,11.1111,4.9361,0.1959,5.8403,4.7175,10.2172,21,0,0,0,0,0,0,0,0,0,0,16.17817631655664,0.5104628773660059,0.0,0.0,0.0
2876,6,100000000.0,3.4386,1.3352,0.37,-57.9545,6.0872,0.5235,4.5599,-64.4523,2.0849,1,0,0,0,1,0,0,0,0,0,0,43.5289483302,0.5767611286741329,1.5,0.75,0.0
2877,6,421560000.0,0.3123,0.37799999999999995,0.2224,-7.526,1.8456,0.4875,0.7779,-30.3099,2.7263,1,0,0,0,1,0,0,0,0,0,0,9.665042137058565,0.2112713235029576,0.04,0.02,0.0
2878,2,1167839226.0,0.5369,3.824,0.88,10.0,5.5432,1.1797,11.1613,-7.0721,7.9105,13,0,0,0,0,0,0,0,0,0,0,4.682826964988611,0.4456968430067947,0.1,0.05,0.0
2878,3,1167839226.0,0.6829,4.732,1.04,18.1818,6.6247,0.9314,15.6926,-1.9575,32.0939,14,0,0,0,0,0,0,0,0,0,0,2.8329497107241783,0.38581228420264496,0.12,0.11,0.0
2878,4,1167839226.0,0.9102,5.4219,0.82,-21.1538,7.5492,-0.1151,18.6602,-30.4009,-33.8692,15,0,0,0,0,0,0,0,0,0,0,4.663027019695228,0.4866655584620562,0.1,0.11,1.0
2878,5,1167839226.0,0.8962,5.6227,0.1,-87.8049,7.7397,-0.5974,17.5107,-64.2723,-52.8506,16,0,0,0,0,0,0,0,0,0,0,6.390777006340832,0.7029718074566695,1.54,0.8200000000000001,0.0
2878,6,3709788797.0,0.7155,1.8437,0.1161,16.1,3.636,0.9329,9.2834,-35.4274,-18.671,17,0,0,0,0,0,0,0,0,0,0,10.32261937404941,0.4559955442301102,0.015,0.7775,0.0
2880,2,295000000.0,3.8756,0.9041,0.37,-38.3333,5.9022,-0.1914,1.2755,-38.6899,-39.0245,3,0,0,0,1,0,0,0,0,0,0,3.841447654531033,0.4671547851743286,0.2,0.30000000000000004,0.0
2880,3,295000000.0,3.8756,1.0551,0.36,-2.7027,6.0597,0.4944,1.6254,-5.2665,-2.7397,4,0,0,0,1,0,0,0,0,0,0,5.175813336815564,0.4431365073633169,0.2,0.2,1.0
2880,4,295000000.0,3.8766,1.0235,0.09,-75.0,6.0502,-0.6892,1.4453,-46.9136,-46.997,5,0,0,0,1,0,0,0,0,0,0,6.268581945943063,0.4061833924551973,1.04,0.62,0.0
2880,5,704553311.0,2.1336,0.2838,-0.15,-266.6667,3.4802,-0.0832,0.8721,-217.4643,-261.3754,6,0,0,0,1,0,0,0,0,0,0,10.004370894768213,0.7306493988387613,0.0,0.52,0.0
2880,6,704553311.0,2.1336,0.3489,0.07,146.6667,3.5488,-0.0311,1.6317,152.5944,153.6323,7,0,0,0,1,0,0,0,0,0,0,8.127934848526767,0.4845067981739075,0.01,0.005,0.0
2881,2,131326570.0,1.9521,3.6491,1.95224191699046,174.6988,7.0759,1.3402,13.4107,85.3765,143.6299,17,0,0,0,1,0,0,0,0,0,0,48.2266059382096,0.3810350604220861,0.2,0.1,0.0
2881,3,131326570.0,1.9967,5.4345,1.95224191699046,-5.2632,9.0771,1.2738,15.6001,-26.1837,4.8212,18,0,0,0,1,0,0,0,0,0,0,88.60313974982147,0.4657042014425501,0.4,0.30000000000000004,1.0
2881,4,131326570.0,2.0157,7.114903486872794,1.95224191699046,12.037,11.1189,0.3949,17.2266,-8.504,5.5161,19,0,0,0,1,0,0,0,0,0,0,75.64997331948967,0.36637280478806783,0.5,0.45,1.0
2881,5,131326570.0,2.0074,7.114903486872794,1.95224191699046,21.0744,13.5383,2.5767,18.291,-0.754,21.2248,20,0,0,0,1,0,0,0,0,0,0,108.3720368585676,0.6026841044010744,0.8,0.65,1.0
2881,6,170112265.0,9.306520540191855,7.114903486872794,1.95224191699046,5.1195,17.122948167193027,0.7008,17.0325,-42.5085,25.7052,21,0,0,0,1,0,0,0,0,0,0,114.07504189804962,0.32857100208189005,0.8,0.8,1.0
2883,2,60000000.0,7.9713,2.8369999999999997,0.71,-42.2764,12.0479,0.1837,5.0303,-56.8249,4.1715,1,0,0,0,1,0,0,0,0,0,0,5.471250627611334,0.3103370772465749,1.0,0.5,1.0
2883,3,90000000.0,4.9809,2.0357,0.3795,-46.5493,8.2522,0.1529,3.1375,-19.5172,-18.7293,2,0,0,0,1,0,0,0,0,0,0,5.919849766971322,0.5060730480915355,0.8,0.9,1.0
2883,4,126000000.0,3.2721,1.4949,0.1942,-48.8274,6.0132,-0.0149,2.4396,0.3277,1.8969,3,0,0,0,1,0,0,0,0,0,0,8.858111427178349,0.5526579951411941,1.1,0.95,0.0
2883,5,252000000.0,1.136,0.7125,0.0151,-92.2245,2.9794,0.1962,1.1209,-92.1768,-96.1315,4,0,0,0,1,0,0,0,0,0,0,17.742944836072997,0.8725359204960558,0.01,0.555,0.0
2883,6,252000000.0,1.136,0.721,0.02,32.4503,2.9981,0.0739,1.3529,54.3242,109.8254,5,0,0,0,1,0,0,0,0,0,0,24.7965748298575,0.4717853444403069,0.01,0.01,0.0
2884,2,471350000.0,0.2797,2.2567,0.51,-5.5556,4.0332,0.1644,3.1325,-14.8714,-3.7497,16,0,0,0,0,0,0,0,0,0,0,7.511382882231209,0.2317389546647728,0.03,0.085,0.0
2884,3,471350000.0,0.2797,2.4995,0.31,-39.2157,4.3083,-0.0303,2.7455,-43.9081,-38.0426,17,0,0,0,0,0,0,0,0,0,0,6.629553794983578,0.26538654183217897,0.04,0.035,0.0
2884,4,471350000.0,0.2797,2.8523,0.44,41.9355,4.7122,-0.0501,3.1609,33.0293,37.4232,18,0,0,0,0,0,0,0,0,0,0,9.51333838964578,0.28694370242598066,0.06,0.05,1.0
