股票编号,年份（年末）,总股本,每股资本公积,每股未分配利润,基本每股收益,基本每股收益同比增长(%),每股净资产,每股净资产相对年初增长(%),每股现金流,每股营业收入,营业收入同比增速(%),加权平均净资产收益率,摊薄净资产收益率同比增长(%),净利润同比增长,上市年限,交通运输、仓储和邮政业,住宿和餐饮业,信息传输、软件和信息技术服务业,农、林、牧、渔业,制造业,卫生和社会工作,建筑业,房地产业,批发和零售业,教育,文化、体育和娱乐业,水利、环境和公共设施管理业,电力、热力、燃气及水生产和供应业,科学研究和技术服务业,租赁和商务服务业,综合,采矿业,金融业,是否次新股,股价（年末最后20个交易日收盘价加权平均）,股价年化波动率,本年送转比例,近两年送转比例平均,次年是否送转,次年是否高送转
2936,7,160000000.0,1.0081,2.0391,0.66,-25.8427,4.4113,-44.8987,0.2494,1.9429,-1.4108,15.71,-19.0214,-10.7596,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.898380801248774,0.4005388561203383,0.25,0.875,,
2937,1,342000000.0,0.9973,0.3176,-0.1635,-1821.0526,2.7173,-5.6755,0.086,2.4184,12.9125,-5.84,-1928.1896,-1016.5127,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.552616751188866,0.42347265670466616,0.0,,1.0,0.0
2937,2,342000000.0,0.995,0.3965,0.0792,148.4404,2.7943,2.8337,-0.205,2.9704,22.8244,2.88,147.1155,160.7135,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.758906590339025,0.4316640696779535,0.025,0.0125,1.0,0.0
2937,3,342000000.0,0.9989,0.4441,0.0719,-9.2172,2.8463,1.8609,0.4463,2.7689,-6.7819,2.49,-10.9395,-9.094,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.440587328613418,0.4681806401497831,0.022000000000000002,0.0235,1.0,0.0
2937,4,342000000.0,0.9948,0.495,0.0806,12.1001,2.9019999999999997,1.9569,-0.2738,2.7667,-0.0801,2.79,9.9351,8.7213,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.240061833018824,0.4599084379414463,0.025,0.0235,1.0,0.0
2937,5,372991735.0,2.4127,0.524,0.1015,25.9305,4.3187,48.8181,1.0094,3.1721,25.0418,2.72,-18.0492,28.8468,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.62489490159448,0.7712381996327868,0.03,0.0275,1.0,0.0
2937,6,372991735.0,2.4127,0.5944,0.1103,8.67,4.3989,1.857,-0.284,3.8110000000000004,20.1403,2.53,10.2145,13.1054,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.624518649625745,0.5194893320867043,0.034,0.032,1.0,0.0
2937,7,372991735.0,2.4127,0.7026,0.1588,43.971000000000004,4.5237,2.8371,-0.4438,4.9634,30.2403,3.53,40.0064,35.5365,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.051039645615633,0.4174405258290043,0.048,0.041,,
2938,1,786101000.0,0.7561,0.8999,0.26,8.3333,2.6976,6.3555,-0.4336,2.8805,12.9438,11.93,30.1198,38.6774,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.332840923409973,0.3363564823350889,0.3,,1.0,0.0
2938,2,943321200.0,0.4634,0.8201,0.1681,-35.3462,2.3067,-14.4907,0.2257,2.3805,-0.8326,7.38,-37.2623,-35.7157,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2699788338181235,0.3525758743413459,0.08,0.19,1.0,0.0
2938,3,943321200.0,0.4634,0.9098,0.183,8.8638,2.3855,3.4161,-0.4251,2.2571,-5.1838,7.81,5.2597,8.7764,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.651528530073517,0.3516815379676189,0.08,0.08,1.0,0.0
2938,4,943321200.0,0.4634,0.9832,0.1657,-9.4536,2.3978,0.5156,-0.2723,2.0484,-9.247,6.86,-9.8777,-9.6895,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.036068043505214,0.2948369051812559,0.04,0.06,1.0,0.0
2938,5,943321200.0,0.4634,1.083,0.1499,-9.5353,2.4828,3.5449,0.4361,2.0621,0.6693,6.11,-12.6517,-9.267000000000001,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8292428634785765,0.697599266550121,0.05,0.045,1.0,0.0
2938,6,943321200.0,0.4634,1.2,0.1516,1.1341,2.4739,-0.3585,-0.3757,1.9197,-6.9059,7.14,21.8092,21.7028,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.726525089476397,0.3615692586735686,0.26,0.155,1.0,0.0
2938,7,1131985440.0,0.2195,1.1239,0.19,25.3298,2.3549,-4.8102,0.0429,1.7197,7.4987,8.92,9.7396,25.2865,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.460455940099039,0.15774522022893284,0.05,0.155,,
2939,1,129639500.0,1.9180000000000001,0.4553,0.19,-5.0,3.77,2.8425,0.1822,8.8989,11.3122,5.2,-7.5777,-4.9507,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.132338785023048,0.344292509784532,0.1,,0.0,0.0
2939,2,129639500.0,1.9180000000000001,0.3477,-0.01,-105.2632,3.6442,-3.3369,-0.2642,9.2086,3.4803,-0.33,-106.6431,-106.4217,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.239827668138588,0.3093614632324365,0.0,0.05,1.0,0.0
2939,3,129639500.0,1.9974,0.4205,0.08,900.0,3.8176,4.7582,-0.0863,9.0666,-1.5417,2.13,712.0188,741.1052,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.762803969364322,0.288856444423837,0.05,0.025,1.0,0.0
2939,4,129639500.0,1.9974,0.4671,0.11,37.5,3.8717,1.4171,0.5708,10.9754,21.053,2.79,33.1349,35.0254,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.139310443475532,0.4222469575281,0.06,0.055,0.0,0.0
2939,5,129639500.0,1.9974,0.2788,-0.13,-218.1818,3.7189,-3.9466,-0.1231,6.0906,-44.5067,-3.41,-224.4085,-219.4957,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.29862261903521,0.7764285153743351,0.0,0.03,1.0,0.0
2939,6,129639500.0,1.9974,0.5103,0.26,300.0,3.9983,7.513,0.5958,7.9645,30.7663,6.67,286.4709,300.4815,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.61584719024427,0.5504091554782305,0.125,0.0625,1.0,0.0
2939,7,129639500.0,1.9974,0.7196,0.37,42.3077,4.2708,6.8154,0.4874,11.8051,48.2219,8.88,35.2118,44.428000000000004,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.825545387938316,0.40587404765294616,0.185,0.155,,
2940,7,123278000.0,2.6881,0.9645,0.59,-11.9403,4.5711,47.611999999999995,0.6375,3.5405,13.3066,14.17,-46.4822,8.2071,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.654408987224278,0.428724846142538,0.2,0.25,,
2941,1,129600000.0,0.9232,1.0197,0.27,-35.7143,3.3247,-11.8163,-0.6954,4.2383,16.6301,8.15,-40.2364,-38.4777,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.210071599443999,0.32779329399491136,0.1,,1.0,0.0
2941,2,175236496.0,2.9643,0.8787,0.27,0.0,5.1495,54.8862,0.3663,3.8086,21.5029,7.48,-49.6777,7.6674,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.284840073474934,0.2995092032240915,0.1,0.1,1.0,0.0
2941,3,175236496.0,2.9681,1.2437,0.47,74.0741,5.5583,7.9386,0.0524,5.3637,40.8327,8.76,110.8129,119.9423,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.964433314397412,0.3237966661780545,0.1,0.1,1.0,1.0
2941,4,175236496.0,2.9799,1.671,0.56,19.1489,6.0714,9.2312,0.2138,5.6368,5.0904,9.58,8.6524,18.2888,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.69759854893916,0.2928001388445554,0.67,0.385,1.0,0.0
2941,5,262854744.0,1.6533,1.3865,0.44,-21.4286,4.4092,-27.3775,-0.3087,3.4397,-8.4655,10.92,8.8995,14.2131,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.788434325098242,0.6844843161042101,0.05,0.36000000000000004,1.0,0.0
2941,6,262854744.0,1.6526,1.6658,0.34,-22.7273,4.7151,6.9378,0.4098,3.1799,-7.5533,7.86,-27.5352,-21.0048,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.041554775804494,0.4078724834180459,0.1,0.07500000000000001,1.0,0.0
2941,7,300156330.0,25.2504,12.8552,1.37,302.9412,48.1119,920.3792,3.7655,166.2632,5870.5344,7.93,174.7932,3488.2808,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.881279639467332,0.3023677265689164,0.12,0.11,,
2942,6,79590000.0,3.7928,2.039,0.64,-33.3333,7.0489999999999995,,1.2633,7.6816,29.4095,19.67,-52.6182,3.367,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.554529470934455,0.38521504452026817,0.7,0.35,1.0,0.0
2942,7,124383000.0,3.3442,1.6437,0.38,-40.625,5.0983,-27.6734,-0.6248,5.9356,20.7566,10.13,-9.7847,3.9185,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.81672279376379,0.5120003474208253,0.425,0.5625,,
2943,5,375000000.0,4.8458,3.0748,0.52,-48.5149,9.3839,,1.858,6.9507,-6.4633,7.7,-63.0553,-28.0389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.69354705375545,0.6311072457891539,0.28,0.14,1.0,0.0
2943,6,450000000.0,3.8701,2.8461,0.29,-44.2308,8.1756,-12.8763,0.0548,5.3246,-8.0739,4.74,-20.3492,-15.8768,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.902673112366482,0.38102642526084896,0.35,0.315,1.0,0.0
2943,7,585000000.0,2.7438,2.4932,0.35,20.6897,6.544,-19.9569,0.039,4.1715,1.8476,5.46,15.544,19.7521,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.21343699188787,0.20960529308676787,0.075,0.2125,,
2944,1,202444033.0,2.0974,1.145,0.34,-2.8571,4.5328,8.7942,0.1219,4.6235,110.1912,7.91,-10.7946,24.4256,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.430549876170419,0.3387846715619004,0.0,,1.0,0.0
2944,2,202444033.0,2.0974,1.5459,0.43,26.4706,4.9787,9.8372,-0.2668,6.3133,36.5471,9.1,14.58,33.4049,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9851469112149047,0.3897304189337059,0.13,0.065,1.0,0.0
2944,3,202444033.0,2.1012,1.8861,0.51,18.6047,5.372000000000001,7.8997,-0.3185,7.1152,12.700999999999999,9.96,10.0986,-3.5699,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.267109341173824,0.4238622864193452,0.1,0.115,0.0,0.0
2944,4,202444033.0,2.1012,2.1987,0.46,-9.8039,5.7253,6.5767,0.0172,6.5074,-8.5415,8.26,-16.698,-17.098,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.777912570403543,0.2804314277329669,0.0,0.05,1.0,1.0
2944,5,202444033.0,2.1012,2.8196,0.28,-39.1304,6.4174,12.0884,0.3307,7.3555,13.032,11.27,33.6649,52.0612,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.286664130232374,0.7259404326891334,1.2,0.6,0.0,0.0
2944,6,524373030.0,1.545,1.1004,0.4,42.8571,3.8765,-39.5939,0.08,3.7803,33.1234,10.98,-3.8247,54.4138,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.883833525661139,0.44974454589569374,0.0,0.6,0.0,0.0
2944,7,524373030.0,1.5459,1.6954,0.7666,91.65,4.538,17.0644,0.3706,5.8804,55.5538,18.11,64.8119,96.249,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.395055171232224,0.329612908709196,0.0,0.0,,
2945,1,624761516.0,0.3633,0.5846,0.18,20.0,2.0795,9.0285,-0.1494,3.2239,4.0389,9.11,8.8984,13.2894,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.523242278846869,0.3200484658041313,0.02,,1.0,0.0
2945,2,624761516.0,0.3648,0.7364,0.19,5.5556,2.2461,8.0115,-0.0847,3.7264,15.5854,8.56,-5.8528,-4.2571,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.797882506368813,0.3688464883763076,0.02,0.02,1.0,0.0
2945,3,624761516.0,0.3282,0.9614,0.26,36.8421,2.4552,9.3095,-0.2715,5.932,59.1901,10.88,27.0669,32.4332,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.588059740507966,0.4072392245209173,0.08,0.05,1.0,0.0
2945,4,624761516.0,0.3513,1.1566,0.29,11.5385,2.7055,10.1947,-0.1152,6.5991,11.2452,11.41,2.8942,28.0669,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.207980839575344,0.4817349651168664,0.1,0.09,1.0,0.0
2945,5,624761516.0,0.3512,1.296,0.26,-10.3448,2.8604,5.7254,-0.0106,5.2297,-20.7517,9.21,-16.755,-14.2952,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.562230970104313,0.7618614372383917,0.1,0.1,1.0,0.0
2945,6,624761516.0,0.3587,1.469,0.29,11.5385,3.0556,6.8242,0.3486,5.0542,-3.3547,9.86,6.0898,30.3549,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.844037668134519,0.4478523084377006,0.1,0.1,1.0,0.0
2945,7,624761516.0,0.3179,1.7556,0.41,41.3793,3.3110000000000004,8.3584,0.3703,5.8052,14.8574,12.72,29.6053,0.5601,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.047287558988812,0.4610104075562877,0.13,0.115,,
2946,1,738400000.0,0.0106,0.9731,0.07,-83.7209,2.2191,-1.3865,-0.0013,1.9151,-13.1293,3.07,-83.8963,-84.1197,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51580346312312,0.37309681828962826,0.0,,1.0,0.0
2946,2,738400000.0,0.0106,0.998,0.02,-71.4286,2.244,1.1221,0.0427,2.3393,22.1471,1.12,-64.1673,-63.7639,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2264525332616936,0.3788302206895673,0.1,0.05,1.0,0.0
2946,3,738400000.0,0.0106,1.234,0.37,1750.0,2.5188,12.245999999999999,0.0182,3.2129,37.3487,15.74,1239.8613,1403.9056,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.604265481042352,0.516675287093475,0.05,0.07500000000000001,1.0,1.0
2946,4,838400000.0,0.9735,1.4807,0.24,-35.1351,3.7476,48.7851,0.52,2.8167,-0.4596,17.48,-12.1656,48.3837,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.339975575145694,0.31214112889184564,1.05,0.55,1.0,0.0
2946,5,1676800000.0,0.0117,0.8267,0.15,-37.5,2.0003,-46.6245,-0.2098,1.5192,7.8688,7.82,-42.03,-38.1191,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.464310686514013,0.6787398662243959,0.02,0.535,0.0,0.0
2946,6,1676800000.0,0.0117,0.6255,-0.18,-220.0,1.7984,-10.0935,0.0729,1.6962,11.6539,-9.53,-232.9664,-219.5502,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.203917533095809,0.3549154133055925,0.0,0.01,1.0,0.0
2946,7,1676800000.0,0.0117,0.8513,0.23,227.7778,2.0277,12.7502,-0.0456,2.4748,45.8984,12.02,212.5395,226.8876,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.091552268921656,0.2813730317403304,0.025,0.0125,,
2947,7,80000000.0,4.0401,1.4449,0.9,15.3846,6.6468,46.0482,0.4006,6.2264,34.6385,16.21,-34.2732,27.8966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.94302654537,0.47210407898841605,0.18,0.09,,
2948,1,1726612500.0,0.1906,0.4755,0.1,-47.3684,1.9153,3.7091,-0.4337,2.0359,14.1827,5.24,-50.4056,-48.5673,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6855899713662748,0.26565792265363225,0.055,,1.0,0.0
2948,2,1726612500.0,0.28800000000000003,0.6411,0.26,160.0,2.2191,15.8617,0.1061,2.2882,12.3921,13.01,129.1049,165.4471,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5707706089870177,0.2901472219593349,0.15,0.1025,1.0,0.0
2948,3,1726612500.0,0.1906,1.0975,0.64,146.1538,2.6558,19.6791,0.9622,3.2755,43.1515,26.42,105.0088,145.3551,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5513519335187915,0.29576082299061485,0.3,0.22499999999999998,1.0,0.0
2948,4,1726612500.0,0.1906,1.3304,0.59,-7.8125,2.9039,9.3418,0.0041,2.7204,-16.9473,21.7,-15.6342,-7.7539,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.522588627062756,0.2503106004215456,0.3,0.3,1.0,0.0
2948,5,1726612500.0,0.1906,1.3641,0.37,-37.2881,2.9296,0.885,-0.4833,2.07,-23.9082,12.91,-37.4761,-36.923,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.582154587062119,0.7210480150918421,0.2,0.25,1.0,0.0
2948,6,2175887862.0,1.3538,1.1607,0.33,-10.8108,3.7854,29.2122,1.2570000000000001,1.6269,-0.9586,9.42,-35.705,4.6918,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.825122469443636,0.3529425562410952,0.033,0.1165,1.0,0.0
2948,7,2175887862.0,1.3542,1.1551,0.05,-84.8485,3.8991,3.0036,-0.8556,1.1558,-28.9554,1.23,-85.1561,-84.7122,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.690162799188036,0.28349391033932725,0.03,0.0315,,
2949,6,80000000.0,3.0282,1.7979,1.0,25.0,6.0648,,3.174,5.5689,19.386,25.65,-45.9115,21.973000000000003,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.059771633326626,0.2113556559847357,0.3,0.15,1.0,1.0
2949,7,80000000.0,3.0282,2.4806,0.7020000000000001,-29.8,6.8179,12.4176,-0.1462,6.4981,16.6848,16.29,24.9814,44.4013,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.656700602913645,0.5621565899175651,0.8,0.55,,
2950,1,196747901.0,0.4779,0.578,0.14,2.1898,2.2183,5.6384,-0.0514,3.9377,30.6635,6.47,-3.2969999999999997,1.2156,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.542220799986875,0.449448672528734,0.0,,1.0,0.0
2950,2,196747901.0,0.4792,0.6722,0.1074,-23.2857,2.3256,4.837,0.017,4.329,9.9387,4.73,-26.8311,-23.1934,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.988329080741433,0.3657483096029003,0.02,0.01,1.0,0.0
2950,3,196747901.0,0.4792,0.6893,0.0436,-59.4041,2.3492,1.0148,0.4425,3.4106,-21.2157,1.86,-59.8336,-59.7041,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.641926807231227,0.3314206773518081,0.03,0.025,0.0,0.0
2950,4,196747901.0,0.4793,0.5533,-0.106,-343.1193,2.2132,-5.7892,-0.4394,3.5521,4.1474,-4.66,-358.381,-344.2132,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.579981759457326,0.30349475078442817,0.0,0.015,0.0,0.0
2950,5,236747901.0,1.6672,0.502,0.047,144.3396,3.3229,50.1401,0.1469,3.2119,8.8061,1.49,128.7211,141.3438,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.828832782871133,0.7066593821929006,0.0,0.0,1.0,0.0
2950,6,236747901.0,1.6672,0.5389,0.0453,-3.617,3.3819999999999997,1.7786,-0.2911,3.3807,5.2552,1.35,-2.7616,5.7258,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.414743447381033,0.4257811305907399,0.02,0.01,0.0,0.0
2950,7,236747901.0,1.6672,0.4405,-0.0784,-273.0684,3.2769,-3.1076,0.8408,3.0823,-8.8254,-2.35,-278.8266,-321.2201,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.515526794852722,0.24982732662311305,0.0,0.01,,
2951,1,167194800.0,0.4456,-1.9769999999999999,0.1,0.0,-0.3575,21.6352,-0.2317,0.1531,225.3095,,,-1.3696,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.8436747903112005,0.2977760258743944,0.0,,0.0,0.0
2951,2,395842666.0,1.1682,1.9504,0.5415,441.5,5.6915,1692.0279999999998,2.4823,21.9414,14231.956,-14.33,,1288.7038,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.187312809479237,0.2532691068367089,0.0,0.0,0.0,0.0
2951,3,563037466.0,0.0,1.0577,0.7791,43.8781,2.0577,-63.8461,0.6101,7.803,19.761,27.85,18.1837,35.1754,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.983514129371125,0.25207719821727664,0.0,0.0,1.0,1.0
2951,4,593037466.0,0.7792,1.6641,0.4334,-44.3717,3.5171,70.9238,0.2717,9.2791,25.2526,23.84,-21.6397,42.0479,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.772804309899936,0.3701553302369981,0.7,0.35,1.0,0.0
2951,5,1084663692.0,0.9716,1.2657,0.5357,23.6041,3.3336,-5.2174,0.7561,6.2747,23.6793,22.28,-27.9369,22.6902,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.43362635067481,0.6540942867914524,0.15,0.425,0.0,0.0
2951,6,1084663692.0,0.8926,1.4129,0.3326,-37.913000000000004,3.446,3.3717,-0.1448,6.455,2.8745,10.07,-35.7975,-37.06,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.836581718929827,0.3642741269584352,0.0,0.075,0.0,0.0
2951,7,1084663692.0,0.8561,1.4069,0.02,-93.9868,3.4239,-0.6413,0.1883,8.8978,37.8435,0.45,-95.3723,-122.5229,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.739061606607972,0.33857065968082484,0.0,0.0,,
2952,1,1154832011.0,0.0281,0.2308,0.03,0.0,1.37,2.3763,-0.1982,0.4071,9.8815,2.11,4.6242,6.8557,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6409867531241766,0.2659920990328612,0.0,,0.0,0.0
2952,2,1154832011.0,0.0281,0.2676,0.04,33.3333,1.4040000000000001,2.4818,0.1176,0.5773,41.7888,2.65,25.436999999999998,28.4007,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7935004548194415,0.2997935726681243,0.0,0.0,0.0,0.0
2952,3,1154832011.0,0.0321,0.3158,0.04,0.0,1.4484,3.1624,-0.1192,0.5387,-6.6763,4.0,6.6234,10.3839,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013901180378391,0.21194145599889527,0.0,0.0,0.0,0.0
2952,4,1154832011.0,0.0493,0.0607,-0.23,-675.0,1.2106,-16.4181,0.0631,1.429,165.2526,-17.59,-794.9338,-680.8385,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.290960844676256,0.5525361485493125,0.0,0.0,0.0,0.0
2952,5,1154832011.0,0.0551,-0.0295,-0.04,82.6087,1.1505,-4.9645,-0.0515,0.9665,-32.3688,-1.24,83.9419,84.7397,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.254558543580039,0.5846738992482436,0.0,0.0,0.0,0.0
2952,6,1154832011.0,0.2568,-0.4402,-0.41,-925.0,0.9782,-14.9761,-0.0262,1.2259,26.8405,-43.45,,-1046.9657,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.188619915509242,0.407662622857404,0.0,0.0,0.0,0.0
2952,7,1154832011.0,0.0557,-0.3365,0.1,124.3902,0.8440000000000001,-13.7191,-0.0284,2.0889,70.3997,6.6,,122.53,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0.22258372734766932,0.0,0.0,,
2953,2,2740000000.0,0.9295,0.7002,0.36,-10.0,2.7372,60.117,0.951,2.6408,2.7653,15.82,-50.0963,5.3132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3979661126419214,0.2738351950076733,0.055999999999999994,0.027999999999999997,1.0,0.0
2953,3,2740000000.0,0.9295,0.7104,0.18,-50.0,2.7927,2.0276,0.147,1.8552,-29.7506,6.51,-44.792,-43.6641,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26632755884329,0.29047345216522386,0.057999999999999996,0.056999999999999995,1.0,1.0
2953,4,2740000000.0,0.9372,0.7164,0.13,-27.7778,2.8407,1.7188,-0.1561,1.9293,3.9972,5.26,-25.9355,-24.7224,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485433366893443,0.4087620396298083,0.565,0.3115,1.0,0.0
2953,5,4339419293.0,0.5018,0.4055,0.02,-84.6154,2.099,-26.1098,0.2238,0.9603,-23.9444,0.8,-85.149,-83.2439,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.220263334477526,0.7603838920195135,0.023,0.294,0.0,0.0
2953,6,4339419293.0,0.4842,-0.0065,-0.37,-1950.0,1.6369,-22.0152,-0.3111,0.8691,-6.1964,-19.94,-3262.0533,-2625.7263,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.542788543945629,0.4795469641081024,0.0,0.0115,1.0,0.0
2953,7,4339419293.0,0.4842,0.0007,0.01,102.7027,1.6473,0.6353,-0.1058,1.0648,22.5165,0.44,101.9651,104.2144,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.086297493863919,0.2021532689045524,0.0062,0.0031,,
2954,1,1330835888.0,0.8881,1.4454,0.41,5.1282,3.4536,-17.5575,-0.0234,34.2878,34.2439,12.16,-3.9323,15.7851,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.299122798214166,0.26907076625883963,0.07,,1.0,0.0
